	slope	pval	qval
RNF175	0.3081182274320944	0.0019356878901861	0.04323775503315858
RP11-153M7.5	0.4696780525827264	0.0005637861423499	0.020698193061980997
RP11-158C21.2	0.0597928934746962	0.006613042004322	0.08914475281158868
C4orf46	0.1316069694829693	0.0073375002738001	0.09496652796284852
PPID	0.2120456254390627	0.0007350928396118	0.024087748079284148
TMEM192	0.1118991651353242	0.0015223664440028	0.038018768943733246
KLHL2	0.5217415993467593	1.5446270852832056e-05	0.0025866344122632136
GK3P	0.3018210094557487	0.002942944423583	0.055229020959863574
DDX60L	0.2856258647895995	0.000100215163512	0.007683913211302113
GALNT7	0.278693598258264	6.751734261473401e-05	0.006279846425706891
RP11-798M19.3	0.2129632555323687	0.003723664935439	0.0635077789548904
HMGB2	0.234275736940336	0.0016144851869205	0.039207284396959044
RP11-489G11.3	0.2001890781983217	0.0070161863164129	0.09236258581760623
FBXO8	0.1568438063265028	0.0038657405157478	0.06469799245917567
CEP44	0.1796977204189981	0.0005451471266569	0.020328327826812487
HPGD	0.8609064459152025	1.4188357592859466e-05	0.002453271241272907
RP11-440I14.2	0.3531603100202977	0.0008931944732492	0.027074554516168976
RP11-440I14.3	0.6505079522602694	2.3207397867809963e-05	0.003290748738699952
VEGFC	0.3440710547708654	0.0005925613954626	0.021282310329667275
DCTD	-0.1197677035956229	0.0032356792309542	0.058607233104264
RP11-290F5.2	0.2937010961458093	0.0055829766160612	0.08033364771323485
IRF2	0.1964823105632173	0.0003609662422675	0.015879024252914875
CASP3	0.1792778653823939	0.00071829669316	0.023751213248328722
ACSL1	0.3004352553769679	0.0002089015946722	0.01179354276767812
MIR3945HG	0.474046377658029	0.0002232928147798	0.012202203548006847
LINC01093	0.586615387958058	0.0001367977366715	0.009125297255617077
SDHA	-0.1399835237394302	0.0006467433390512	0.022343338794548747
SPCS2P3	0.0528728141995115	0.0048537508008071	0.07406517480781623
BRD9	-0.0961767735051884	0.0001995315362432	0.011454075317128049
SLC12A7	-0.2382932821000016	0.0021127934456708	0.045499652775566196
NDUFS6	-0.1218369367473845	0.0041841192568045	0.06784064106548003
IRX4	-0.2112559479455346	0.0028265175567704	0.05401621517229351
FAM173B	0.1919719589939153	0.0054043404324559	0.07865469285220808
ROPN1L	0.3830860730780048	0.001021969410441	0.029441347786171537
LINC01513	0.3825123923632213	0.0037893500363169	0.06396666579548924
RPL30P7	0.479694407357274	0.0005803920809659	0.02103398723599596
LINC02212	0.2922946665637111	0.0039302870914014	0.06544008321128247
LINC02213	0.2983841027260122	0.0021674722125804	0.04611326696383055
RP11-54F2.9	0.3944738907424843	5.753066502019892e-05	0.005752430429124337
DAP	-0.1474965629316271	0.0001440068234776	0.009384510366291177
CTD-2165H16.3	0.5045542046001521	0.0006551092625612	0.02248984499525719
FAM134B	0.1841858927492916	0.0035624291130857	0.06185320829845218
MYO10	0.2775363758248628	0.0062092069957116	0.08602310151823178
RNA5SP179	0.033583777243074	0.0075688195519011	0.09656979347610702
AC091878.1	0.4817706210838627	0.0007313374751545	0.024036830489846155
LINC02217	0.5618825432797735	6.18861344501077e-05	0.0059919044770292
RP11-432M8.15	0.0628416337317153	0.0024547019098411	0.04959551689935061
GOLPH3	0.1263284553537635	0.0031563609575961	0.05784224820311725
AMACR	0.2145986403794317	0.0027066587446812	0.052249616050083485
SLC1A3	0.5798461195350315	3.1536168525556185e-05	0.003935426738433123
CTD-2353F22.2	0.765133338469653	6.89804377166657e-08	3.5194206129235644e-05
NIPBL	0.118248522579874	0.0017034108013476	0.040270389033254805
RPS4XP6	0.2729422158431816	0.0020051425450139	0.044151313091145526
FYB	0.2178050638271441	9.386508518708124e-05	0.007494143619708625
PRKAA1	0.1429004641717273	0.0014112299172922	0.03622090439342538
CARD6	0.4453317976333426	0.0026507446166745	0.0516450571425747
CCDC152	-0.2567645555208226	0.0065486261776449	0.08869666448499205
CTD-2035E11.5	0.2522978823319896	0.007201750645958	0.09369827723168234
RP11-447H19.3	0.1156162475084697	0.0049674104067773	0.0749395340062235
PARP8	0.1362333354415752	0.0023019083338846	0.04779984015345306
IL6ST	0.2247613935334222	0.0001237020192314	0.008569975423706331
C5orf67	0.458646616744458	0.0012907923575515	0.03403673141733945
AC022431.3	0.3868740525822216	0.0078100006151879	0.09819519889091152
MAP3K1	0.2293072815546923	0.0011031190463756	0.030888357567270524
GPBP1	0.1120741993725018	0.0057463192376258	0.08184269757904192
RP11-266N13.2	0.3384681872886434	0.0014782330164417	0.037204107983224995
IPO11	0.3843661132241979	7.654664793617132e-06	0.0015889104958674769
LRRC70	0.4659775796006526	0.0001334296025872	0.00900124282955337
TRIM23	0.2703957345986553	0.0006921259207777	0.02322344085254837
ERBIN	0.1842069775240796	0.0021505173288228	0.04591358702193754
MAST4	0.1547365985483774	0.0062000687241987	0.08599444913400797
CDK7	0.1216124681840699	0.0066891856179517	0.08979002243796881
MARVELD2	0.3543857561675977	0.000178925546166	0.010617286322058992
GTF2H2C	0.2965555533410288	8.670646739765969e-05	0.007246198405215367
RP11-848G14.2	0.4898484737975606	0.0004927865379901	0.019188446991409088
RP11-848G14.5	0.4605873871061085	0.0072574238610743	0.09419643314769112
RP11-98J23.1	0.5731741637181346	0.0022659669841376	0.04725671133890917
RP11-1319K7.1	0.4970069750653376	9.773420545656124e-05	0.007598957746247293
GTF2H2B	0.3606232353725597	0.0025932321478754	0.05110820556563676
NAIP	0.478269383594498	0.000228659426829	0.012383904195881715
GTF2H2	0.3258766852356594	0.004065551651508	0.06672006190170168
RP11-1280N14.3	0.3888510874031701	0.0044535976065893	0.07037070927320493
TNPO1	0.2187124236244184	9.382120093160714e-05	0.007494143619708625
FCHO2	0.3472527460269374	3.93021514020476e-05	0.004501736044175851
TMEM171	-0.3393189985188896	0.0021151948872288	0.04550567518768365
BTF3	-0.127824157245981	0.0051121906069602	0.0762633720365965
ANKRA2	0.1505601629665777	0.0031753627428295	0.05801519506577914
ENC1	-0.3482632470947109	0.0001723917509339	0.01038764952205681
GFM2	0.1252502825975239	0.0013253462959305	0.03467892466784011
HMGCR	0.1740795026593808	0.0014004537288597	0.03609586429599916
COL4A3BP	0.2343649321128253	0.0003823685399652	0.01641058438190267
IQGAP2	0.1829154560178617	0.0012048588019098	0.032513915824943056
F2RL1	0.5350818764449372	6.517095359601598e-05	0.006187500345589052
AGGF1	0.2006241172491082	0.001641816469157	0.03945641887467388
MTX3	0.1853181116470711	0.0049470025715387	0.07473641184777428
ZFYVE16	0.2656498480577328	0.0001286090668741	0.008825394215997378
CTD-2015H6.3	0.2771349222961585	0.0015425885885562	0.03833074618967591
RP11-343L5.2	0.4169865695441083	0.0014015204230569	0.03609586429599916
XRCC4	0.2939604407855922	0.0006862386785573	0.023128826308391397
CTD-2299E8.1	0.0528491602775297	0.002755128800442	0.052960560378073826
RASA1	0.1397821283571174	0.0048692434283154	0.07415576194852733
CTD-2232E5.2	0.1731664468535612	0.0043657305193211	0.06960591433820773
LYSMD3	0.2315651299316267	0.0011034506198391	0.030888357567270524
FAM172A	0.2011360819985523	0.0011090703333522	0.030970009022180715
RP11-549J18.1	0.2719178978338035	0.000596667390933	0.021373534255783685
KIAA0825	0.3725362208721902	4.509893020124133e-05	0.004904463740131806
CTC-303L1.1	0.4797923259015579	0.0001054209738386	0.007910286760374958
SLF1	0.3008654673306502	7.968182028960656e-06	0.0016353345613722562
MCTP1	0.2679637561923561	2.152921120732588e-05	0.003150999190966044
AC008592.8	0.3864844914428899	0.0003782370292324	0.01634894370534852
CTD-2007H13.1	0.2571535999448712	0.0004201326708345	0.017402035482698804
FAM174A	0.2216584812769056	0.0008228027145545	0.025844905519539278
ST8SIA4	0.2972250064123715	5.073576742585585e-06	0.0011637676534925726
SLCO4C1	0.3606188382243042	6.78840852387939e-06	0.0014647936685202518
RN7SKP68	0.0252491106493482	0.0057398292293923	0.08181702373227048
PAM	0.1689396037904821	0.0042175044811897	0.06817945058842406
C5orf30	0.464313614109029	0.0022726946179932	0.04730752991327008
CTD-2154H6.1	0.284676523338177	0.0059045982044383	0.08324995484935321
EFNA5	0.3122285171015287	0.0032326309286461	0.05858143855550636
PJA2	0.2032791767721951	0.0009381536326461	0.027911557801438187
HMGB3P16	0.0353461632664711	0.0075543820198713	0.09649810651217523
APC	0.2427042944596157	0.0004697763214698	0.018638862084204545
SRP19	0.1265376147360019	0.0018243350603709	0.04175853233365542
DCP2	0.270883074059891	0.0005427888359861	0.020295841187776144
MCC	0.2882625739525542	0.00038613805524	0.016533371538558495
TRIM36	0.2156325250042428	0.0065879189706354	0.08897765275728049
CTC-428G20.2	0.1964411516391589	0.0041770797520286	0.06776675715386192
PGGT1B	0.2139069204795969	0.00172415142529	0.04044375359121523
AP3S1	0.1240246808117174	0.0065472504765575	0.08869666448499205
TNFAIP8	0.1273666497304872	0.0012212466749701	0.0327779245230913
CTB-36H16.2	0.3447635596012922	0.0017323888837115	0.04056148231684039
CEP120	0.1447130997299582	0.0071977658979233	0.09368113414461758
CSNK1G3	0.1516137540238874	0.0031026559050343	0.0571268512535901
HMGB1P29	0.0532899522509774	0.0028413744190702	0.0541418192969914
ZNF608	0.7259029845320965	4.570735530674498e-07	0.0001795148158925052
RP11-436H11.5	0.1098830584054331	0.0005996394544203	0.02145184606534274
LMNB1	0.2756999881153478	0.0001049558128708	0.007903100325852019
FNIP1	0.1969870957960937	0.0018610429170538	0.04233252288658377
P4HA2	0.3395532577803925	3.431096014833263e-05	0.004142488752687114
SLC22A4	0.420044231268025	0.0003661543447836	0.01598890688925599
AC034220.3	0.2318426904059148	0.002231200341894	0.04683033028245954
AC116366.5	0.3284659161198219	0.0075207725269382	0.09628846477265718
IL13	-0.3561295113799247	0.0048847610186577	0.0742526432489236
IL4	-0.3666560997240532	0.0057986836187874	0.0823093437641294
LEAP2	0.1855963081561575	0.0023065673590706	0.047857405912351415
VDAC1	-0.1591801016868691	0.0005486795619593	0.020390411604140304
UBE2B	0.1722757457544241	0.0014042174170131	0.03610043479545035
RP11-215P8.2	0.2895938262557991	0.0026832130537338	0.051999278320708414
AC005355.1	0.1861928609649165	0.0025989747510468	0.051165968124466964
MTND4P12	-0.2690667077224071	0.0035090377560857	0.06142693158734959
TGFBI	-0.2314887658384014	0.0006252494840411	0.021998458221242956
HNRNPA0	-0.1364254897587029	0.0036043789829351	0.06225350789929806
BRD8	0.117033499153624	0.003061292567025	0.05665155383695892
CDC25C	0.2792798822376743	0.00410332269928	0.0671415357727951
KDM3B	0.1276381926607998	0.0013334693949068	0.034789312159075124
UBE2D2	-0.0578280340308023	0.0076168324034069	0.09681446206444458
PFDN1	-0.0912425108882438	0.004168615413651	0.06773007519703435
SLC4A9	0.4600965522143938	0.0002464227200965	0.012898091213334736
APBB3	-0.132225695940986	0.0073861670156545	0.09512368072069241
HAUS1P1	0.4544408381658961	0.0071688643799595	0.09344857789654944
HARS	-0.0824050287849866	0.0007805902003685	0.02512093609358903
CH17-140K24.1	0.0378305651542683	0.0018627419907995	0.0423535238491155
PCDHB11	0.1897619197603224	0.0051249334499155	0.07640097402998006
TAF7	0.1475294806762885	0.0066059411413085	0.08910513922778553
RELL2	-0.1613383618889333	9.045379878593914e-05	0.007396541725265676
KIAA0141	-0.1064535290772638	7.404384818222206e-05	0.006610978920073592
ARHGAP26	0.2041326827445136	0.0005284812389226	0.020023742495379734
JAKMIP2	-0.3406345133067507	0.0007970106588465	0.02542949139219508
FBXO38	0.2156691268283902	0.0016189563512729	0.039262390857152565
SH3TC2	0.3093314770258488	0.0015516925057264	0.03845210952002525
CSF1R	-0.2821696277736721	0.0002441831341687	0.012883499228260204
PDGFRB	-0.4331828817206491	0.0009450569360013	0.02805467550309025
CD74	-0.3204141185499176	0.0001634301322481	0.01009273504489624
RPS14	-0.1882365103421811	0.0015815346230358	0.03875185733427756
SLC36A1	0.2894401892727314	0.0022115445987885	0.04659692888346653
MFAP3	0.2852686958223157	0.0004882078052851	0.01909186282673652
SAP30L-AS1	0.1961704030645042	0.0035668966206984	0.06187607890599526
SAP30L	0.2798827723824137	0.0078438938074134	0.09841696540691493
HAVCR2	-0.262052713184859	0.0004315410385296	0.01773997618630115
CTB-120L21.1	-0.2180810794787774	0.0075511922319164	0.0964968835029916
RNF145	0.149099962844786	0.0011757051744895	0.032201507003242424
UBLCP1	0.2525086408055147	0.0003886826226345	0.01659127368874231
IL12B	0.3309389172010161	0.0001437533747395	0.009384510366291177
FABP6	0.3961979832055828	0.0032673375725217	0.059023988338552165
MAT2B	0.1187595453057621	0.0026566531187379	0.05166797543930867
SPDL1	0.1776964714058224	0.0054603271981242	0.07919505377258139
LINC01187	0.3384742793009976	0.0038599508852492	0.0646469150251593
RP11-779O18.1	0.3917848618738871	0.0047783517940229	0.07342047491813077
RP11-779O18.2	0.4861399456904389	0.0009612883978322	0.028366841197002952
RP11-779O18.3	0.2959621309617434	0.004228405137638	0.06829499801003956
CREBRF	0.2027509277841425	0.004045111731672	0.0666202986972484
CPEB4	0.2483898365604535	0.0001686309576109	0.010262989116938964
RN7SKP148	0.0783403141153766	0.0007499316586944	0.024460034087459455
RP11-826N14.1	0.2019524893415033	0.0056053598713046	0.08055590500134975
HIGD2A	-0.1775253936259093	1.4621287927180715e-05	0.0024866210296593445
CDHR2	0.3519095880035958	0.0001187495784021	0.008332618231526277
TSPAN17	-0.1480221406793413	0.0002893622525693	0.01402918658282702
MXD3	0.2621047634423439	0.0004678483201806	0.01860216714879775
RGS14	0.1890163621325219	0.0052331480058778	0.0772547365973177
DDX41	-0.1569282959925788	0.0001191080177731	0.008347040957983408
TMED9	-0.1139222732979151	7.209086072769755e-05	0.006505097965035479
B4GALT7	-0.2411493826417543	2.706988029610024e-06	0.0007463630833963152
RP11-1252I4.2	-0.2309984898031085	0.0023301773234073	0.0480462114008504
RP11-889L3.1	-0.2015686102524911	0.0063505629740848	0.08708614264788682
CLK4	0.3188856443235819	2.8556013243326553e-05	0.0037487981433881714
RN7SKP70	0.1962258164163122	0.0030565125511303	0.056601469874933974
ZNF354A	0.3717204770333657	0.0005875267222098	0.02119731417400174
ZNF354C	0.2609370133263543	0.0022387257227263	0.046916128466439215
ADAMTS2	0.8154278574647688	0.0006400780964244	0.02224808737121385
CTC-241N9.1	0.2947163075634794	0.0011907784391239	0.03243861105222153
TBC1D9B	-0.1168806793350101	8.70733102619666e-05	0.007246198405215367
RP11-39H3.2	0.3477202892958093	0.002255094258586	0.04714472345466094
BTNL8	0.3299137604112946	0.0029599653777498	0.055472169551018566
RPS29P12	0.2198837864462663	0.0001394923576316	0.009241707266777071
BTNL3	0.8026948109798642	0.0066959464798605	0.08979804550355286
RACK1	-0.1662358654870595	9.974543744126832e-05	0.007669440733512282
TRIM52-AS1	-0.1841075805856864	0.0009946514289145	0.028867629349973625
FOXC1	0.3664572790940831	0.004514899870242	0.07084720141312195
GMDS	-0.1458743410936274	5.606454767509789e-05	0.0056667513709935426
SERPINB1	0.3377803412234137	0.001557696228428	0.03847862104178343
NQO2	0.3493494687626347	0.0013603383354858	0.035329966893834816
RP11-506K6.4	0.2817630067478554	0.0042928315488746	0.06886970506952146
RP3-406P24.5	0.3781563064092882	0.0002363778840459	0.012601895943197045
LYRM4	-0.2039589680151511	9.09218526344699e-06	0.0017984078909496308
FARS2	-0.1509965652423036	0.007866455649649	0.09858713196180857
LY86-AS1	0.2823559593846206	0.0038353088877826	0.0644856725008738
RP1-80N2.3	0.5015374534204763	0.0001059191745417	0.007921013118603406
SLC35B3	0.1991772336485341	0.002353509736313	0.04830180583639071
RP11-421M1.8	0.268697356791706	0.0052605259346894	0.07747036197101799
RNA5SP203	0.1051908297701307	0.0077625593785189	0.09795969523626995
MAK	0.6463750455940726	2.035796730446192e-05	0.0030661285271965134
SYCP2L	-0.3764876468272827	0.0053692104721999	0.07835229566916252
SIRT5	0.3593721482958101	0.0004208424652881	0.01740502414015754
RANBP9	0.1263647594534623	0.0059803362071496	0.0839755069942702
RP11-330A16.1	0.1600820416414951	0.0033054786138001	0.059496435372428304
JARID2	-0.1265182258409598	0.0073843259045389	0.09512368072069241
RP1-13D10.5	0.2451714383070398	3.626491894006327e-05	0.004313234106265652
MYLIP	0.2178695599460209	0.0001177939859403	0.00828465792078953
MRPL42P2	0.1764361582758608	0.004018328770684	0.06643507094160536
ATXN1	0.1714834783517379	0.0003820071436397	0.016408284738370277
FAM8A1	0.3216355250419404	5.485385290429001e-06	0.0012374303875004131
NUP153	0.14137096022663	0.0011558767861955	0.03183734889605688
KIF13A	0.1708420574722853	0.0019087055002804	0.04297671873750132
KDM1B	0.1169226345827881	0.0063398240590935	0.08702632009907779
RP11-528A10.1	0.2919326335659748	0.0001928838450395	0.011190132697551949
RNF144B	0.329028723169892	0.0011358124768818	0.0314114866960138
E2F3	0.2887944941089683	0.0002267114359505	0.012302813828439063
PRL	0.5900276901428445	0.0046075652090977	0.07171171271570144
KIAA0319	0.4279828861788574	0.0003264581613927	0.015077323357330266
KRT8P43	0.4531939870741359	9.526919094515288e-05	0.007494143619708625
TDP2	0.2255827752662295	0.0005264995235066	0.020015781328184056
ACOT13	0.2072193574983925	0.0011109991327546	0.030992163850454328
C6orf62	0.1778276897463494	0.0022779122961328	0.04739168752686045
FAM65B	0.2864479256516976	3.244325949271782e-05	0.003989059509519034
MTCO2P33	0.3803847731227167	0.0037885728865936	0.06396666579548924
PPIAP29	0.3645748170564465	0.0021529987471671	0.0459485956236694
ASS1P1	0.3927223322236132	9.27240845300374e-05	0.007476101696565478
U91328.22	0.455029302915921	5.423357442443357e-05	0.0055652618326666875
LARP1P1	0.2570674466274285	0.0044965763340499	0.07070192834920858
BTN2A1	0.1786693386688338	0.0001162017972823	0.008238556515890028
BTN1A1	0.323917353809287	0.0024595952452286	0.04967599838236025
HCG11	0.3465257506304922	0.0001551599817733	0.009896476050625193
ZNF391	0.2740754340221858	0.00397639401937	0.06594146485584661
ZSCAN16	0.1517730804811177	0.0044267963444313	0.07008923028862922
ZSCAN9	0.0968600467924105	0.0025329139026606	0.05050531421366962
ZSCAN26	0.1566862761674645	0.0001656122069897	0.010158541128069328
